steps,x,y,roll,distance_to_obj,laser
111,2.8752119541168213,1.215461254119873,-0.5557321906089783,4.053372250382051,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8567858338356018, 0.8106672763824463]"
112,2.8820650577545166,1.2197792530059814,-0.5687724351882935,4.053897148224783,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.873773455619812, 0.7683814764022827]"
113,2.8888590335845947,1.2241895198822021,-0.5828047394752502,4.054328771077689,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8909304141998291, 0.7474285960197449]"
114,2.89559006690979,1.2286953926086426,-0.5969858765602112,4.054662205784444,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9386389851570129, 0.7162817716598511]"
115,2.9022579193115234,1.2332940101623535,-0.6105175614356995,4.054899645482744,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9562929272651672, 0.6957044005393982]"
116,2.908862829208374,1.2379827499389648,-0.6241639256477356,4.055043362238871,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9740965366363525, 0.6752921938896179]"
117,2.915402889251709,1.2427616119384766,-0.6379125714302063,4.055092234964222,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6899893283843994]"
118,2.9218804836273193,1.2476248741149902,-0.6500691175460815,4.055052285291822,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7050007581710815]"
119,2.928299903869629,1.2525644302368164,-0.661637008190155,4.054932576861961,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.712620198726654]"
120,2.9346625804901123,1.2575769424438477,-0.6729061007499695,4.054736633248892,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9971062541007996, 1.0, 0.735884964466095]"
121,2.9409704208374023,1.2626583576202393,-0.6833763718605042,4.054468831411731,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9894872903823853, 1.0, 0.7437386512756348]"
122,2.9472246170043945,1.267805576324463,-0.6938374638557434,4.054132350887369,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9819706678390503, 1.0, 0.7516806721687317]"
123,2.9534246921539307,1.2730178833007812,-0.7042818665504456,4.053727457731609,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9868605136871338, 1.0, 0.7677358388900757]"
124,2.9595720767974854,1.278292179107666,-0.7139049768447876,4.053257465812001,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7840288877487183]"
125,2.9656715393066406,1.2836217880249023,-0.722373902797699,4.052730553863025,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7922537922859192]"
126,2.971726655960083,1.2890019416809082,-0.7305203080177307,4.052152661526042,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8088513016700745]"
127,2.9777393341064453,1.2944293022155762,-0.73801589012146,4.051527576886571,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8172255158424377]"
128,2.9837121963500977,1.2999005317687988,-0.7451831102371216,4.050859523714917,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8340960741043091]"
129,2.989647388458252,1.3054125308990479,-0.7516887784004211,4.050152246100611,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8426007628440857]"
130,2.9955475330352783,1.3109619617462158,-0.7578608989715576,4.04940996925083,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8597165942192078]"
131,3.001415252685547,1.3165457248687744,-0.7633618712425232,4.048636732064161,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8683329224586487]"
132,3.0072531700134277,1.3221607208251953,-0.7685249447822571,4.047836575605372,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.876993715763092]"
133,3.0130629539489746,1.3278048038482666,-0.7733484506607056,4.047012203218428,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8943780064582825]"
