steps,x,y,roll,distance_to_obj,laser
108,1.8577967882156372,1.197871208190918,-0.2816734313964844,7.803424596766347,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
109,1.8655775785446167,1.2001228332519531,-0.2816734313964844,7.801035393058249,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
110,1.8733583688735962,1.2023744583129883,-0.2816734313964844,7.7986538704512345,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
111,1.8811391592025757,1.2046260833740234,-0.2816734313964844,7.796280035984322,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
112,1.8889199495315552,1.2068777084350586,-0.2816734313964844,7.793913896682365,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
113,1.8967007398605347,1.2091293334960938,-0.2816734313964844,7.791555459555966,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
114,1.9044815301895142,1.211380958557129,-0.2816734313964844,7.789204731601385,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
115,1.9122623205184937,1.213632583618164,-0.2816734313964844,7.786861719800445,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
116,1.9200431108474731,1.2158842086791992,-0.2816734313964844,7.784526431120445,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
117,1.9278239011764526,1.2181358337402344,-0.2816734313964844,7.782198872514065,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
118,1.9356046915054321,1.2203874588012695,-0.2816734313964844,7.779879050919281,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
119,1.9433854818344116,1.2226390838623047,-0.2816734313964844,7.777566973259265,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
120,1.9511662721633911,1.2248907089233398,-0.2816734313964844,7.7752626464423065,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
121,1.9589470624923706,1.227142333984375,-0.2816734313964844,7.772966077361709,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
122,1.96672785282135,1.2293939590454102,-0.2816734313964844,7.770677272895706,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
123,1.9745086431503296,1.2316455841064453,-0.2816734313964844,7.768396239907368,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
124,1.982289433479309,1.2338972091674805,-0.2816734313964844,7.766122985244512,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
125,1.9900702238082886,1.2361488342285156,-0.2816734313964844,7.763857515739612,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
126,1.997851014137268,1.2384004592895508,-0.2816734313964844,7.761599838209704,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
127,2.005631923675537,1.240652084350586,-0.2816734313964844,7.759349959542822,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
128,2.0134127140045166,1.242903709411621,-0.2816734313964844,7.7571078864714105,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
129,2.021193504333496,1.2451553344726562,-0.2816734313964844,7.754873625732649,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
130,2.0289742946624756,1.2474069595336914,-0.2816734313964844,7.752647184080921,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
131,2.036755084991455,1.2496585845947266,-0.2816734313964844,7.750428568254723,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
132,2.0445358753204346,1.2519102096557617,-0.2816734313964844,7.748217784976567,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
133,2.052316665649414,1.2541618347167969,-0.2816734313964844,7.746014840952896,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
134,2.0600974559783936,1.256413459777832,-0.2816734313964844,7.743819742873991,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
135,2.067878246307373,1.2586650848388672,-0.2816734313964844,7.741632497413875,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
136,2.0756590366363525,1.2609167098999023,-0.2816734313964844,7.7394531112302305,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
137,2.083439826965332,1.2631683349609375,-0.2816734313964844,7.7372815909643045,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
138,2.0912206172943115,1.2654199600219727,-0.2816734313964844,7.735117943240818,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
139,2.099001407623291,1.2676715850830078,-0.2816734313964844,7.732962174667875,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
140,2.1067821979522705,1.269923210144043,-0.2816734313964844,7.730814291836876,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
141,2.11456298828125,1.2721748352050781,-0.2816734313964844,7.728674301322419,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
142,2.1223437786102295,1.2744264602661133,-0.2816734313964844,7.72654220968222,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
143,2.130124568939209,1.2766780853271484,-0.2816734313964844,7.724418023457012,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
144,2.1379053592681885,1.2789297103881836,-0.2816734313964844,7.722301749170462,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
145,2.145686149597168,1.2811813354492188,-0.2816734313964844,7.720193393329079,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
146,2.1534669399261475,1.283432960510254,-0.2816734313964844,7.718092962422119,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
147,2.161247730255127,1.285684585571289,-0.2816734313964844,7.716000462921503,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
