steps,x,y,z,roll,pitch,yaw,distance_to_obj,laser
413,6.044107764293915,4.0973017118041755,0.02741120047870754,-0.003401736352382725,0.009648824580204553,0.4345443436540461,4.143630269309027,"[0.93987671 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
414,6.051621474303865,4.100680175891118,0.027218508919636206,3.611007563257881e-05,0.007783656540619181,0.4329495181641132,4.150230441442434,"[0.94385869 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
415,6.059088668735394,4.10424100884664,0.02729254145685644,-0.0036074524757610032,0.005984474227292086,0.43132620365562885,4.156751735536795,"[0.94385869 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
416,6.06661341041484,4.107635629954464,0.02762076274334306,-0.0013229849294342899,0.004203743042070408,0.4299465025624072,4.163371085874112,"[0.94385869 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
417,6.074154878364299,4.11103175829147,0.027330517531786228,0.0005650749874712402,0.0028791957731493325,0.428425465745937,4.170012291068932,"[0.94385869 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
418,6.081643395002967,4.11459811177619,0.027250883140047283,-0.004334337760929973,0.0017927464812362887,0.42698697365054694,4.176571477616735,"[0.93656567 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
419,6.0892003195908275,4.117999455736787,0.02745913905814448,-0.003126099395769609,0.0008836194870461803,0.42553264743755864,4.183238483976539,"[0.93656567 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
420,6.096747793424242,4.121382678713414,0.027024561017277064,-0.0021278050869414666,0.000646208359086064,0.4238529611471303,4.189905831900188,"[0.93656567 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
421,6.104266334452661,4.12476947880073,0.027678306481751267,-0.00182602395092905,1.2489070989572319e-05,0.4221938802614258,4.196549845928227,"[0.93656567 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
422,6.111815278744283,4.128153297056558,0.027662112142381717,-0.0016619456200867692,-0.0004950875324179681,0.4205369253141437,4.203229896157035,"[0.9352666 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
423,6.119368538577634,4.131535354592331,0.027070576031056528,-0.0020408413678001136,-0.0002743980858811169,0.41893738370267825,4.209920188904571,"[0.9352666 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
424,6.126906828725902,4.134924330701635,0.027592070713465255,-0.003031636248885498,-0.000296577368581275,0.4171745577395676,4.216600038727469,"[0.9352666 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
425,6.134473862160197,4.138300633373861,0.027416962761657143,-0.0039044588003209458,-6.742349331692654e-05,0.4155090584255108,4.223316222511611,"[0.9352666 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
426,6.142102077312797,4.141521226525354,0.02743309665166217,0.0008350573712819691,0.0004002202959612587,0.41384413567188244,4.230129480687975,"[0.93586209 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
427,6.149688475274923,4.144930525022686,0.027728936276459403,-0.0017435796798720567,0.0006640857232204694,0.41206087542230313,4.2368689204254935,"[0.93586209 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
428,6.157262963830201,4.148309249930254,0.027403914373637827,-0.004153498283195546,0.0014537514361584317,0.41050060403378474,4.243608427292584,"[0.93586209 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
429,6.1649218655395845,4.15153328448415,0.027267267967408363,-0.0006492297925545317,0.002610691827700997,0.4087906629911096,4.250467022973827,"[0.93586209 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
430,6.172495384601092,4.154927842070052,0.027478278863051077,-0.004467845775253286,0.0037831578305755563,0.4070477495145071,4.2572132535998,"[0.9383879 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
431,6.180152483559674,4.158140897093573,0.02771033397291533,-0.0014838519023501022,0.004853382531467028,0.40544786240276326,4.2640827307823805,"[0.9383879 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
432,6.187830219489994,4.161373466869443,0.02738484520599779,0.00044710909482998924,0.00633324250383704,0.4037981119141148,4.270973707404927,"[0.9383879 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
433,6.195388010886875,4.164758068049866,0.027298483079922435,-0.004794682403158312,0.005509884497594913,0.4022049285056413,4.277722483609838,"[0.9383879 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
434,6.203014343269125,4.167965570038359,0.02746447242713558,-0.003570275226804551,0.004849592169801345,0.4006101499235334,4.284578259568564,"[0.94164929 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
435,6.21065246492712,4.1711697106989645,0.027019228920628413,-0.002772357180713453,0.004759453944677716,0.39899936312597584,4.291451249735883,"[0.94164929 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
436,6.218267355171519,4.174385781405931,0.027686201950725506,-0.00281389721483035,0.004210021688818861,0.3974394048189319,4.29830412112154,"[0.94164929 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
437,6.225918450571305,4.1775852858088385,0.027607876970552274,-0.002468135446748716,0.003767766332184655,0.3959173933143405,4.305200658854022,"[0.94164929 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
438,6.233570188174174,4.180792268740076,0.02700033662303269,-0.002993569091517729,0.00406181741951027,0.39447568913988823,4.312101325937639,"[0.94693029 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
439,6.241208611201718,4.184012230813136,0.02752551061887013,-0.004231996079700203,0.004093519312576622,0.39286356404895334,4.318991377994886,"[0.94693029 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
440,6.248894802096967,4.187217046414698,0.027305351302489525,-0.004990756501974509,0.0043129133693539596,0.39151323531010646,4.325936103194945,"[0.94693029 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
441,6.256625634987483,4.190265042518225,0.027297277640582134,-0.00025327691517685507,0.004249947699944955,0.3901692933831717,4.332958861771088,"[0.94693029 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
442,6.264280807216637,4.193491563885535,0.027636950997039427,-0.002863066369172462,0.004062833134379368,0.38867901868996174,4.339878645805661,"[0.95564476 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
443,6.271957295200496,4.1966964202762504,0.02726245386083403,-0.005056739092366026,0.004301342964477725,0.387415117489239,4.34682824289317,"[0.95564476 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
444,6.279694606189757,4.199744500981077,0.02710642153913126,-0.0015128622934526825,0.003056341096730303,0.3862336447079996,4.353871241316138,"[0.95564476 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
445,6.287354457903138,4.202966339023897,0.02729867685027008,-0.00510322830418255,0.0018793158609331226,0.38503308753494314,4.360810808144614,"[0.95564476 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
446,6.295089471334134,4.206015025174011,0.027564068518493988,-0.0021666841886138362,0.0006427478388922111,0.383955851050996,4.367860541159111,"[0.9633535 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
447,6.302837311830242,4.209073030692585,0.027238241586288858,0.00011072801013892623,-0.00011203232149112314,0.3827330520736455,4.374925645408881,"[0.9633535 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
448,6.310555003684907,4.212318195336521,0.027145124696139618,-0.004583165062868917,-0.0006576652113552975,0.38182445495241807,4.381931887329024,"[0.9633535 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
449,6.318343283362741,4.215398106373368,0.02730883292205336,-0.0030072272861554113,-0.0010034846823528541,0.3808794969269471,4.389041905068416,"[0.9633535 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
450,6.326137930631349,4.218479535033881,0.02685427597154041,-0.001855607340560652,-0.0006794441972374214,0.3798616582106401,4.396162375528019,"[0.9600543 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
451,6.333921115247264,4.221562442550111,0.027426042266199463,-0.0009644094856431292,-0.0006195582779651552,0.37894155876058266,4.403275742448415,"[0.9600543 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
452,6.341716813875995,4.224649108071676,0.027353359639965515,-0.00045208970179898413,-0.0002587095662395294,0.37788700924820406,4.410405185185095,"[0.9600543 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
453,6.34950858113734,4.22773309347608,0.02667149557760272,-0.000328436439228977,0.0009976056795820705,0.3768294006098458,4.417535633393282,"[0.9600543 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
454,6.357321430964708,4.23082627673776,0.02703590871053539,-0.00036984283489342523,0.002229765711279385,0.3757772915128168,4.424689624064205,"[0.96340788 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
455,6.36504874692799,4.233883441976254,0.02676776178294262,-0.0007597155833743061,0.00012439038618925608,0.3747480748321824,4.431769978635598,"[0.96340788 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
456,6.372751370828623,4.236930366905374,0.027516406192064247,-0.0012486699082334034,-0.0024823696708848307,0.37374002464303363,4.43883203287022,"[0.96340788 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
457,6.380484573615818,4.239985635139106,0.027640004766156228,-0.0020312824113828385,-0.005029311318606011,0.37277868793573626,4.445927005077913,"[0.96340788 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
458,6.388228547045475,4.243027960705339,0.027108629844424584,-0.002650854521145892,-0.006924589708467466,0.37190401162055203,4.453039012784276,"[0.97034324 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
459,6.3959559272723245,4.246077191414564,0.027678744517185255,-0.0037488069514531068,-0.00911906290455031,0.37087565576619286,4.460137679021359,"[0.97034324 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
460,6.403739282971328,4.249106731763003,0.02745674182222774,-0.003908673577349064,-0.011179589080694559,0.37013262996175605,4.467299001932651,"[0.97034324 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
461,6.411569397882872,4.251990967567692,0.02747325412718202,0.0012489603132379138,-0.013005346311196174,0.3693596937838629,4.47453484341523,"[0.97034324 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
462,6.41934958618312,4.255065109756997,0.02779498864029323,-0.0008544906061138956,-0.014966074132308608,0.368533370018789,4.481693737371874,"[0.98173229 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
463,6.427133286237071,4.258124935853256,0.027497149828778007,-0.0027447308038602587,-0.01644419176475011,0.36786964413921175,4.488862633776064,"[0.98173229 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
464,6.435020529466426,4.261037944029512,0.027358028308954604,0.001470193780217699,-0.0176460548887209,0.36728853716882964,4.496161920677767,"[0.98173229 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
465,6.442861718628141,4.264135003341562,0.027471643743498263,-0.0012424044460978892,-0.018723882214774043,0.36682605022980413,4.503389561670023,"[0.98173229 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
466,6.450747036181336,4.267061132411588,0.02775032526929665,0.0022548492508553003,-0.01974849120524105,0.3663965991667152,4.510692692225744,"[0.98079486 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
467,6.458645814875327,4.2700211827947925,0.027357754964698274,0.004619654296940105,-0.020320036960747384,0.3657372650291932,4.518007478532277,"[0.98079486 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
468,6.4664958331062365,4.273146744322883,0.02712682039128581,0.0006228009600045188,-0.020442474591530167,0.36537613425216153,4.525251449637224,"[0.98079486 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
469,6.474422948534077,4.276090106638711,0.02725139648010823,0.003618971225298434,-0.020352482736207864,0.3648218485400071,4.532604798134813,"[0.98079486 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
470,6.482286265347623,4.2791972374410046,0.027465400068513075,0.00010163518473828928,-0.02020777350630471,0.36431168093338945,4.539872992390495,"[0.98540853 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
471,6.49020222906978,4.282134921168484,0.027908410914435425,0.002852304255347354,-0.02022169590765571,0.36388879415235353,4.547224024539478,"[0.98540853 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
472,6.498132022682265,4.2851293986008425,0.027466763534671944,0.003713838835357077,-0.01993225014950658,0.36341166346574716,4.554583589113767,"[0.98540853 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
473,6.506016453236762,4.288263448110295,0.027292752709459814,-0.0008453961939311795,-0.0192400277784512,0.36315860151954926,4.561880445182256,"[0.98540853 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
474,6.513975104903624,4.291212487948949,0.027404006293937563,0.0016833508038097604,-0.018322254168260606,0.3627512193477529,4.5692834213834015,"[0.99382081 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
475,6.521869481141864,4.294325141421628,0.027652095704344324,-0.002252890217291947,-0.017420989375287892,0.36231985963213637,4.576601425786584,"[0.99382081 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
476,6.529847671297629,4.297265784988717,0.028004534919295197,0.0006033307140076273,-0.016757545257813707,0.36221966867979644,4.584032646274247,"[0.99382081 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
477,6.537837521932454,4.300239736823452,0.02758318985472327,0.0024020786798054786,-0.015759515395783186,0.3619773371283061,4.591474033616981,"[0.99382081 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
478,6.545764013490025,4.303383059714445,0.02741917526241483,-0.002376348159397564,-0.014387973625745742,0.3619205208654013,4.598830897938491,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
479,6.553771894886481,4.306345752396751,0.027521172116828346,-5.042229195348808e-05,-0.012820505051112775,0.3617527738528783,4.606299456817374,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
480,6.56171797754364,4.30947490190518,0.027840424393905328,-0.004165773993846316,-0.011393268612509142,0.3616703772198343,4.613685708600413,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
481,6.569751200522605,4.312387279851239,0.027939133864098572,0.00015880991383967363,-0.01013672290943386,0.3617319880595975,4.6211943572617855,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
482,6.577782508442268,4.315360893251821,0.027527029463280707,0.00235101381753477,-0.008432355201435175,0.3616423782239398,4.628695647921661,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
483,6.585745268808852,4.318515148722447,0.02732769852151806,-0.002429071330428356,-0.006313577146950044,0.3617365893339144,4.636106262039682,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
484,6.593796545485394,4.321493619822018,0.02737008871916484,-0.0001334438177603584,-0.003957269006879033,0.3617297233260312,4.643634095108675,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
485,6.601768478967895,4.324632842817837,0.027622340194001952,-0.004270571608355714,-0.0015897129472147971,0.36164810711468703,4.651063741879143,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
486,6.609825143016651,4.327573565796588,0.027750815871786592,-0.0006080212989335039,0.0006805945297607797,0.36172306118427866,4.6586097881883175,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
487,6.617885467169913,4.3305441184963875,0.027303360068086573,0.002038541401411708,0.003506306456474815,0.361644451426899,4.666158737674798,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
488,6.625882716523279,4.333699575082408,0.02707236085477737,-0.0023443769465278826,0.006836262758426377,0.36173333579640155,4.673622488313979,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
489,6.6338532175887,4.336648132673519,0.027026030636117308,-7.299139804434624e-05,0.006119187470204731,0.36172865734867404,4.681092964473434,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
490,6.641750837348141,4.339758489829587,0.027219812699669752,-0.004185407775607646,0.005496843590902543,0.36165710073212015,4.688471999252451,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
491,6.649721061658353,4.342704149331884,0.027494762649780576,-0.001786646260058291,0.004863409964088956,0.3617343412103725,4.695949721465808,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
492,6.6577019576877134,4.345652433044088,0.027086649889932524,0.0005853613155896059,0.0047853305535061974,0.3616507341656145,4.703441108914736,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
493,6.665564016761009,4.348750824551058,0.026870615546456582,-0.003605148361448682,0.0028991105972812022,0.3617429900104712,4.710797499682835,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
494,6.6735141642986315,4.351689040712497,0.02687154592845062,-0.001245249298407866,0.0013328589254048226,0.3617493233838744,4.718266815667827,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
495,6.68138942955603,4.354788111922176,0.027114055727212726,-0.005246274812288085,-0.0001688696742992672,0.3616836820813889,4.725643381770982,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
496,6.689335188513655,4.357722934474828,0.027439858760607883,-0.0027768898757150814,-0.0017176192188998194,0.36177045647315603,4.7331157115722435,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
497,6.697294720597661,4.360656463032163,0.02706840350993355,-0.00018143751521517709,-0.0027586157730522293,0.361682648737316,4.74060521984453,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
498,6.705192119721328,4.3637671426018105,0.027006422392316515,-0.004322912896883553,-0.0034261457766529267,0.36177653943395727,4.748012756124477,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
499,6.713172967944077,4.366715299285959,0.027044347239792363,-0.001898133679157856,-0.003831493612979543,0.3617659408387836,4.755528250143958,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
500,6.721076085779942,4.369823923532764,0.027311401462877298,-0.00585869424459148,-0.004209267380233555,0.36169762080229306,4.762948802483069,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
501,6.729057727304736,4.37274749478769,0.027538305477578833,-0.00254687138906888,-0.004676748413540101,0.3617756005084428,4.7704751014417575,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
502,6.737048285783896,4.375687258703278,0.02714731295598837,0.00023794343295698017,-0.004627779908699416,0.3616912474769137,4.778011391865195,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
503,6.744974673524475,4.378810254848094,0.026992891192553336,-0.003954240542789696,-0.004121219595625752,0.3617845774128987,4.785463546185531,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
504,6.75298573043168,4.381770661117404,0.02703241761279359,-0.0015540455872042292,-0.0033446358676936885,0.3617781575725803,4.79302418824925,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
505,6.760920570637308,4.384892797731705,0.027292823104219606,-0.005563478728931214,-0.00254031007414747,0.3617069267094806,4.800491802951005,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
506,6.76893192553772,4.387833153346705,0.027527629115885806,-0.002438480227593166,-0.0018050963434723963,0.3617766007442935,4.808061975323773,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
507,6.776953028296603,4.390785906838193,0.02711209770501748,0.00029830964905751544,-0.000541667055968457,0.3616883197001508,4.815643471630666,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
508,6.784909723829099,4.393921212602142,0.026917944010238965,-0.003923751446243778,0.0012194502118837449,0.3617821597672487,4.823141358256869,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
509,6.792900233676339,4.396873907622779,0.02691636037314972,-0.0015272581774589608,0.0012036670618514114,0.3617751581509411,4.830699093638613,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
510,6.800815186026702,4.399988430479273,0.027145063263382233,-0.005534509038907569,0.0012606760948874344,0.36170902425756757,4.838164975891512,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
511,6.808804232378894,4.402936584534573,0.027433283947368454,-0.0029552035187204464,0.0012837981230029447,0.3617897821929674,4.845728311351392,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
512,6.816805272123927,4.405882465529449,0.027006345610389428,-0.0002464520818031384,0.0018431497791450324,0.3616996841923692,4.853306983318305,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
513,6.824696419766726,4.408991052261323,0.026897693022334128,-0.004390844623196518,0.000978680625846267,0.3618006140234074,4.860759932275718,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
514,6.832672653320125,4.411937339448188,0.026896252019235498,-0.001957301478778481,0.00042422444568819046,0.3617913211562697,4.868320312683159,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
515,6.8405745532113595,4.415045854091481,0.027130428973987538,-0.005922946585159638,-6.364960256014317e-05,0.3617292840590403,4.875790536724575,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
516,6.848550400361581,4.4179847319967385,0.027410441412779037,-0.003191116155299188,-0.0005899022131197355,0.3618003947241339,4.88335773387895,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
517,6.856537969981215,4.420925918003133,0.027002954701581747,-0.0004954785132753562,-0.0005825676588051899,0.3617183563023189,4.890939362362794,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
518,6.864462927505769,4.424047323867761,0.026908617515321157,-0.004638193938664282,-0.00016423919396084977,0.36181896456686735,4.898440676197057,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
519,6.872472573832995,4.427005617139325,0.02690894340983532,-0.002178815642753327,0.0005578144891076229,0.36181208556536515,4.906048465470414,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
520,6.8804074315171055,4.430126907852408,0.02713612332697176,-0.00614768793844373,0.0013501342436564845,0.3617465554604593,4.913566122355661,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
521,6.888418258033483,4.4330751473024295,0.027384217784459396,-0.0032792749905031842,0.0021137089150750216,0.3618220199192795,4.921182465026193,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
522,6.896438880352104,4.436028229824553,0.026948497960083036,-0.0005605582089529657,0.003434467344815233,0.36172660417028496,4.928810999275443,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99699086 1.        ]"
523,6.904321960663163,4.439133214808295,0.02682452223947816,-0.0046799240706765725,0.002287416114202135,0.3618321353171556,4.936288630598321,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99699086 1.        ]"
524,6.912283951581892,4.44207405194811,0.026809425330013202,-0.0022326398255991154,0.0014965382882186913,0.361906950419112,4.943866400346859,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99699086 1.        ]"
525,6.920170786758823,4.4451766904526515,0.027035957069364028,-0.0061517066742902415,0.0007948030374369285,0.36192695563949656,4.951354307226661,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99699086 1.        ]"
526,6.92813052930868,4.4481159651237485,0.027343407229382107,-0.0035746845391769135,6.273592571122889e-05,0.36208402599333667,4.958936025182775,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
527,6.9361027531885195,4.4510527938724875,0.026944792205438606,-0.0008388381444261669,-0.00013674323620949805,0.3620775792779116,4.966533340787162,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
528,6.944022782699991,4.454172222733221,0.026855613730149067,-0.004868282392177502,4.2167399389397434e-05,0.3621744972535035,4.974061643998048,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
529,6.952026139927563,4.457128528969686,0.02686111790658591,-0.0023136059582447768,0.0005265484361242064,0.36216185571106174,4.981693720471432,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
530,6.9599553151612765,4.460248034099862,0.027093173462008287,-0.00618612386181607,0.0010811535425943322,0.3620979134660695,4.98923730775453,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
531,6.96795771992094,4.46319722736391,0.02736592406872431,-0.003347780207991339,0.0016075499436376728,0.36217003234111184,4.996875135885613,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
532,6.975971261550086,4.466149496864605,0.02694586554502086,-0.0005846318053424059,0.0026801182840609787,0.3620768517888977,5.004526586548448,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
533,6.983858451373703,4.469256730790881,0.026831838474626907,-0.004620418966721539,0.0016695648695933944,0.3621777971911613,5.012038854711711,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
534,6.991831333831876,4.472202478714452,0.026824473664711652,-0.0020973333277285486,0.0009774195237884557,0.3621779440065572,5.0196563915173416,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99317695 1.        ]"
535,6.999730500249181,4.4753108614580475,0.027053089917389164,-0.005971956135872843,0.0003660710465449737,0.36212073490861735,5.0271864663274455,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99317695 1.        ]"
536,7.007682547635713,4.478248254969276,0.027357521781561124,-0.003372929738203684,-0.00020078779762060852,0.36238283969144847,5.034789904389051,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99317695 1.        ]"
537,7.015646856632427,4.481183722888524,0.026961467700986067,-0.0005889947486336439,-0.00023522637859046668,0.36246640443879363,5.042408523696047,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.99317695 1.        ]"
538,7.023551751324315,4.484298818081598,0.026877945469026696,-0.004531092270889982,0.0001339731385463937,0.36273350567930207,5.049952465842192,"[1.        1.        1.        1.        1.        1.        1.
 1.        0.9680545 1.       ]"
539,7.031539040638207,4.487251232360007,0.02689028534244472,-0.001866549649343577,0.0007955063954139795,0.36290059505502,5.057597889925887,"[1.        1.        1.        1.        1.        1.        1.
 1.        0.9680545 1.       ]"
540,7.039386616509107,4.490341822824538,0.027137430447016126,-0.005553321525293067,0.0017669188823298263,0.3636545102398552,5.065093180605163,"[1.        1.        1.        1.        1.        1.        1.
 1.        0.9680545 1.       ]"
541,7.047301384461825,4.49326720968906,0.027449458207652377,-0.0025483086109249677,0.0026712531741767457,0.3646006405922323,5.072674776325264,"[1.        1.        1.        1.        1.        1.        1.
 1.        0.9680545 1.       ]"
542,7.055227364336637,4.496194444650551,0.027080195728554923,0.0007767756326438879,0.0040746316940247825,0.3653562709521191,5.080270046241529,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.96543187 1.        ]"
543,7.063009798644685,4.499268740693399,0.026973654311661488,-0.002445699458737081,0.0030982057553846426,0.36621969541644595,5.0877106850939215,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.96543187 1.        ]"
544,7.070870611027689,4.502185349850329,0.02705591447655483,0.0009159926228387991,0.0023127116163531593,0.36717655734161203,5.095247607299175,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.96543187 1.        ]"
545,7.078650981841429,4.5052604987596645,0.027345157938483227,-0.0018614736101339859,0.001586129902078804,0.3679791352573095,5.102691737646558,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.96543187 1.        ]"
546,7.086461125287957,4.508342730947433,0.02706670760719371,-0.0041742707145259825,0.0013040614364981955,0.3689768425972696,5.110167673303671,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.97294694 0.98099063]"
547,7.094341596301257,4.5112636607262075,0.02691251701113831,0.00010397034184164703,0.001479021049636918,0.36983160689279465,5.11773187155521,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.97294694 0.98099063]"
548,7.102120837270565,4.514340404118494,0.026999218857677292,-0.0018980465966598075,0.002076848197259329,0.3710152487889823,5.1251831461111985,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.97294694 0.98099063]"
549,7.109801217233826,4.5173750942382,0.026528887371370748,-0.0033479816520888147,-0.0016149990641905782,0.37233404727885766,5.1325427693596355,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.97294694 0.98099063]"
