steps,x,y,roll,distance_to_obj,laser
74,3.5973398685455322,3.9218215942382812,0.3894289433956146,1.9271645830846778,"[0.8686226010322571, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
75,3.604825496673584,3.9187278747558594,0.3945806920528412,1.9351005874640201,"[0.868550181388855, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
76,3.612294912338257,3.9155941009521484,0.3997352719306946,1.9430468440677406,"[0.8501076102256775, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
77,3.6197469234466553,3.9124202728271484,0.4056130349636078,1.9510022447378883,"[0.8579357266426086, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
78,3.627180814743042,3.9092025756835938,0.41118383407592773,1.9589682041225518,"[0.8579795360565186, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
79,3.634596586227417,3.90594482421875,0.4167529344558716,1.9669424819653643,"[0.8923037052154541, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
80,3.641996383666992,3.902650833129883,0.42097607254981995,1.9749246360319728,"[0.9005258679389954, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
81,3.6493825912475586,3.8993263244628906,0.42487677931785583,1.982913379936421,"[0.9004793167114258, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
82,3.6567559242248535,3.8959732055664062,0.4287793040275574,1.9909081734930583,"[0.8906934261322021, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
83,3.6641154289245605,3.892589569091797,0.4330655634403229,1.9989092083606665,"[0.8906180262565613, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
84,3.6714603900909424,3.8891754150390625,0.43735480308532715,2.0069158164199625,"[0.8991101980209351, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
85,3.6787912845611572,3.885730743408203,0.4413110315799713,2.01492832460714,"[0.8810131549835205, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
