steps,x,y,roll,distance_to_obj,laser
32,3.140251636505127,4.0,0.0,1.5166323860951343,"[1.0, 0.9807288646697998, 0.993417501449585, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
33,3.1445016860961914,4.0,0.0,1.5198302896958678,"[1.0, 0.9792646765708923, 0.9906858205795288, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
34,3.148751735687256,4.0,0.0,1.5230333385203632,"[1.0, 0.9402795433998108, 0.9726633429527283, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
35,3.1530017852783203,4.0,0.0,1.526241500174528,"[1.0, 0.9387906789779663, 0.9699105024337769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
36,3.1572518348693848,4.0,0.0,1.529454742484575,"[1.0, 0.9373188018798828, 0.9671685099601746, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
37,3.161501884460449,4.0,0.0,1.532673033495786,"[1.0, 0.9358639121055603, 0.9644374251365662, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
38,3.1657519340515137,4.0,0.0,1.535896341471274,"[1.0, 0.9344260096549988, 0.9617173671722412, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
39,3.170001983642578,4.0,0.0,1.5391246348907446,"[1.0, 0.9398398399353027, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
40,3.1742520332336426,4.0,0.0,1.542357882449253,"[1.0, 0.9383559226989746, 0.9972916841506958, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
41,3.178502082824707,4.0,0.0,1.5455960530559634,"[1.0, 0.9368890523910522, 0.994545042514801, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
42,3.1827521324157715,4.0,0.0,1.548839115832905,"[1.0, 0.9354391098022461, 0.9918090105056763, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
43,3.187002182006836,4.0,0.0,1.552087040113727,"[1.0, 0.9340063333511353, 0.9890836477279663, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
44,3.1912522315979004,4.0,0.0,1.555339795442455,"[1.0, 0.9394015669822693, 0.9710423946380615, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
45,3.195502281188965,4.0,0.0,1.5585973515722458,"[1.0, 0.9379226565361023, 0.9682959318161011, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
46,3.1997523307800293,4.0,0.0,1.5618596784641419,"[1.0, 0.9364607334136963, 0.9655603170394897, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
47,3.2040023803710938,4.0,0.0,1.5651267462858272,"[1.0, 0.935015857219696, 0.9628357291221619, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
48,3.208252429962158,4.0,0.0,1.5683985254103818,"[1.0, 0.9404554963111877, 0.9729874730110168, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
49,3.2125024795532227,4.0,0.0,1.571674986415039,"[1.0, 0.9202467203140259, 0.9702333211898804, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
50,3.216752529144287,4.0,0.0,1.5749561000799417,"[1.0, 0.9187427759170532, 0.967490017414093, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
51,3.2210025787353516,4.0,0.0,1.5782418373869,"[1.0, 0.9172560572624207, 0.9647576808929443, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
52,3.225252628326416,4.0,0.0,1.5815321695181512,"[1.0, 0.9157867431640625, 0.9620363116264343, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
