steps,x,y,z,roll,pitch,yaw,distance_to_obj,lidar
85,1.6476772089176703,1.1207715574921147,0.02763333254665651,-0.0009731525860371574,-0.022558969340934442,0.27657258891122577,7.905803350462028,"[1.         1.         0.9931777  0.99204019 0.99955279 0.99466227
 0.99813828 1.         0.99455187 1.        ]"
86,1.6557395850209509,1.1230863524847938,0.027685604803659846,-0.001896398893171466,-0.026075316367637356,0.2763426464371758,7.904161120180608,"[1.         1.         1.         0.99373731 1.         1.
 0.99763891 1.         0.99375842 0.99103116]"
87,1.6638303184148517,1.1253924149417194,0.027056188929601457,-0.0023589327075967444,-0.028929821991986328,0.27635830027705705,7.902538535831646,"[1.         0.99332031 0.99114433 1.         0.99241851 1.
 1.         0.99363802 0.99972885 1.        ]"
88,1.67189161295124,1.1277054160078062,0.027533219833933614,-0.00325746216155371,-0.03182329291799227,0.27671032582920185,7.90091515944242,"[1.         1.         0.99320486 0.99673261 1.         1.
 0.99918887 1.         1.         0.99584496]"
89,1.680060862661611,1.1300356981756718,0.02731155597572511,-0.003671154007054528,-0.029872443618167068,0.27620327170553527,7.899292429636552,"[1.         0.99630987 1.         1.         1.         1.
 1.         1.         1.         0.99051997]"
90,1.6883133708011262,1.1322135363873058,0.027224664983899596,0.0018651304224495892,-0.02768802648084836,0.275846001752138,7.897837623896224,"[0.99476743 0.99221098 0.99665298 0.99239354 1.         0.99150643
 1.         0.99661674 0.99038133 1.        ]"
91,1.6965403020025982,1.1345817970045298,0.027366437136496505,0.0005124024383365215,-0.02535994308030982,0.27605462364393935,7.896199839183806,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.9933956  0.99178793]"
92,1.7047837019982097,1.1369525717811257,0.026822229813249384,-0.0007152521856357337,-0.02235779692283865,0.2760814943981544,7.894569964540295,"[1.         0.99356567 0.99706404 0.99260194 0.99203694 1.
 1.         1.         1.         0.99400245]"
93,1.7129887501928076,1.139310265542849,0.02730616308271165,-0.0018359206238282954,-0.01933931898972634,0.2765227239347933,7.892958637881079,"[1.         1.         0.99595161 0.99658791 0.99966436 0.99915642
 1.         1.         1.         0.99676689]"
94,1.721188223273954,1.1416614295402112,0.02709011014910417,-0.0027594022948760864,-0.015831556734198247,0.27596172825052057,7.891362210757091,"[1.         1.         1.         1.         1.         0.99534909
 0.99814554 0.99201052 1.         0.99885449]"
95,1.7294868454558712,1.1438570354126523,0.026967237067963997,0.002566222738712667,-0.01209119139152511,0.27569013375129947,7.889938741063104,"[0.9928618  1.         1.         0.99142699 0.99269116 0.99626641
 1.         0.99004624 0.99794977 0.99511319]"
96,1.7377171407201895,1.146228130125637,0.02704376273704746,0.0011157830939533965,-0.007972166196597083,0.27622140357274255,7.8883432458116465,"[0.99425544 0.99204128 1.         1.         1.         0.9964753
 0.99308592 0.99691595 0.99396207 1.        ]"
97,1.7460009669349794,1.1486125733474308,0.02643055997036334,-0.00012048388852071091,-0.003255316809625047,0.2762389044924029,7.886748504045629,"[0.9987758  0.99319537 1.         0.9914613  1.         1.
 1.         1.         1.         1.        ]"
98,1.754289458944134,1.1509952903341254,0.026845372353880206,-0.0012456374255089859,0.0014549895328351433,0.2763885837239811,7.885165028091126,"[0.99720241 1.         1.         1.         1.         1.
 0.99636881 0.99508101 1.         0.9995263 ]"
99,1.7623375160430939,1.1533047442036086,0.02655498287623654,-0.0022368455076838744,-0.00088214425147928,0.2759002479734683,7.883640334623616,"[1.         0.99411032 0.99416116 1.         0.99200229 1.
 1.         0.99633229 0.99301819 0.99418858]"
100,1.7704020238596272,1.1556189969250341,0.027280947007530983,-0.003233216156267558,-0.003793478673232509,0.2760167187687076,7.882121072387205,"[0.99986378 1.         1.         1.         0.99535457 1.
 1.         1.         0.99096252 0.99486299]"
101,1.7785047474573263,1.1579395529203154,0.02734753272641965,-0.0041174535717149055,-0.0066033273486995085,0.27591775856120493,7.880607952275333,"[0.99124674 1.         1.         0.99029243 0.9967453  1.
 1.         1.         1.         1.        ]"
102,1.7865936489364966,1.1602429405959465,0.026740962471701414,-0.004626917147077732,-0.008593134885269828,0.27632886899905146,7.879119260362983,"[0.99871895 1.         1.         1.         0.99162239 0.99105586
 1.         0.9907657  0.99482339 1.        ]"
103,1.7946285057393971,1.1625427038875138,0.027213327486354386,-0.0053013441816873305,-0.010513693697541621,0.2755872530690608,7.877637420605271,"[1.         0.99139235 0.99900869 1.         1.         0.9992342
 0.99920892 1.         0.99228632 1.        ]"
104,1.8027251455834645,1.1648519453520756,0.027032991843154965,-0.005994347415695739,-0.012217042055224937,0.2760893908928431,7.876161038069572,"[0.99088321 1.         1.         1.         1.         0.99324737
 1.         1.         1.         0.9975353 ]"
105,1.8109023056607185,1.1670034081672238,0.026968996908822474,-0.00029454679452771225,-0.013706681688722999,0.2760061137874804,7.874858611872962,"[1.         0.99439258 0.99554917 0.99659564 1.         0.99663864
 0.99427481 0.99273715 1.         0.99530573]"
106,1.819053496614444,1.16934517616167,0.027191335343347518,-0.001433005896065402,-0.015122426847979133,0.2760044842606943,7.8733730764151435,"[1.         1.         1.         0.99223238 0.99037181 0.99284841
 1.         0.99461459 1.         1.        ]"
