steps,x,y,z,roll,pitch,yaw,distance_to_obj,laser
1494,0.9265484102731162,1.718825857849405,0.027130033838574933,-0.0002870848640429823,0.004218587016891031,1.0136480543978155,7.359877390541885,"[0.90734239 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1495,0.9308310455884831,1.7256302665446288,0.027386449303783072,0.0009816023295825436,0.0031027624974383724,1.010535638389365,7.35252183077949,"[0.90734239 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1496,0.9351980956886006,1.7325691937358974,0.027128586260447087,0.0011994967743468236,0.0019899770673858586,1.0080912003607083,7.34502237023562,"[0.90734239 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1497,0.939544569476626,1.7394698658471888,0.027894283904851585,0.001085853961097034,0.00033572644060003525,1.0056487961975111,7.337565233036607,"[0.90734239 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1498,0.9438879757539297,1.7464070791062958,0.02794399003318228,-0.0006836965611701434,-0.0013455173164064124,1.0031913421159049,7.330073865234673,"[0.93361292 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1499,0.9482442380430777,1.753286123397016,0.027424532285731083,-0.0018231261224058665,-0.0023353488186818685,1.000827590634758,7.322639701102317,"[0.93361292 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1500,0.9527866103385112,1.7601585977255005,0.02732840652363006,0.002244187572338085,-0.0031533405865032623,0.9990491616866385,7.315186902162807,"[0.93361292 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1501,0.9572085108848665,1.7671659490666316,0.027460044635419213,-0.000467162906472137,-0.003977576703281908,0.9972685338498458,7.30761948230148,"[0.93361292 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1502,0.9617506663308273,1.7740402297202227,0.02781034889946068,0.0026176335678926065,-0.004745519044618249,0.9956644766626332,7.3001682364563525,"[0.95941367 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1503,0.9662906787089465,1.7809805538286285,0.027460830121396537,0.003737117120509594,-0.005253143255003168,0.9938547462390552,7.292653613406057,"[0.95941367 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1504,0.970741576686211,1.7880666010346145,0.02734703190895102,-0.0011737115369452442,-0.005736070990461847,0.992801808549622,7.285009008441568,"[0.95941367 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1505,0.9753540871666859,1.7950360836142447,0.02756932810993202,0.0008108599487767064,-0.0060830781217134765,0.9917799073219824,7.277458641799813,"[0.95941367 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1506,0.9799828149205316,1.8020343839974968,0.027212023311238506,0.0023220710833070832,-0.005926942342568576,0.9906327504777095,7.2698792333168605,"[0.98450407 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1507,0.9845963649959524,1.8090127146557113,0.02786682198359345,0.0034944220278617824,-0.006153887487770048,0.9896599761270988,7.262323504221128,"[0.98450407 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1508,0.9892193731992539,1.8161025760260072,0.027619019998384887,0.002465663574905538,-0.006511619740929642,0.9892595507525731,7.25465779163262,"[0.98450407 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1509,0.9938709303218836,1.8231751951570472,0.026912656176453408,0.002537548285925173,-0.006011515608858096,0.9887797092252606,7.247006967311433,"[0.98450407 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1510,0.9985465421902978,1.8302461167275963,0.027334875076918324,0.003177925694993986,-0.00560541948188373,0.9884096204831078,7.239356309428257,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
1511,1.0032291905322694,1.837332297883922,0.027087524704167854,0.0036548440103758586,-0.004762664703367173,0.9879789038520542,7.2316914105583745,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
